ensembl_gene_id,gene_symbol,chromosome,start,end,strand,biotype,description
ENSG00000283334,MIR4536-1,X,55451495,55451582,-1,miRNA,microRNA 4536-1 [Source:HGNC Symbol;Acc:HGNC:41730]
ENSG00000201447,RNA5SP509,X,77066709,77066827,1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 509 [Source:HGNC Symbol;Acc:HGNC:43409]"
ENSG00000293974,,20,62377238,62378406,-1,lncRNA,novel transcript
ENSG00000294828,,18,59029460,59042257,-1,lncRNA,novel transcript
ENSG00000285776,5S_rRNA,X,69672479,69672597,1,rRNA_pseudogene,5S ribosomal RNA [Source:RFAM;Acc:RF00001]
ENSG00000286083,,20,39655323,39663552,-1,lncRNA,novel transcript
ENSG00000273788,U3,X,72726122,72726337,-1,snoRNA,Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]
ENSG00000283622,MIR4328,X,78901194,78901249,-1,miRNA,microRNA 4328 [Source:HGNC Symbol;Acc:HGNC:38280]
ENSG00000202183,,X,82561201,82561347,1,snoRNA,
ENSG00000196588,MRTFA,22,40410281,40636719,-1,protein_coding,myocardin related transcription factor A [Source:HGNC Symbol;Acc:HGNC:14334]
ENSG00000239745,RN7SL790P,X,74390692,74390989,1,misc_RNA,"RNA, 7SL, cytoplasmic 790, pseudogene [Source:HGNC Symbol;Acc:HGNC:46806]"
ENSG00000294006,,20,4813242,4816165,1,lncRNA,"novel transcript, antisense to RASSF2"
ENSG00000283435,MIR1321,X,85835780,85835858,1,miRNA,microRNA 1321 [Source:HGNC Symbol;Acc:HGNC:35373]
ENSG00000200635,Y_RNA,X,55582733,55582834,1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000222440,RNU2-26P,X,91798093,91798283,1,snRNA,"RNA, U2 small nuclear 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:48519]"
ENSG00000294032,,20,5703611,5715393,-1,lncRNA,novel transcript
ENSG00000212495,RNU6-332P,X,94003815,94003922,-1,snRNA,"RNA, U6 small nuclear 332, pseudogene [Source:HGNC Symbol;Acc:HGNC:47295]"
ENSG00000200422,,X,87146733,87146804,1,snoRNA,
ENSG00000294909,,18,59050603,59057337,-1,lncRNA,novel transcript
ENSG00000277717,U6,X,86481028,86481130,1,snRNA,U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000294048,,20,35768125,35769715,1,lncRNA,novel transcript
ENSG00000201567,RNA5SP510,X,95582064,95582162,1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 510 [Source:HGNC Symbol;Acc:HGNC:43410]"
ENSG00000221187,MIR548M,X,95063141,95063226,-1,miRNA,microRNA 548m [Source:HGNC Symbol;Acc:HGNC:35331]
ENSG00000252016,,X,88148792,88148918,1,snoRNA,
ENSG00000283242,MIR384,X,76919273,76919360,-1,miRNA,microRNA 384 [Source:HGNC Symbol;Acc:HGNC:31878]
ENSG00000207995,MIR325,X,77005404,77005501,-1,miRNA,microRNA 325 [Source:HGNC Symbol;Acc:HGNC:31768]
ENSG00000294100,,20,42630840,42634668,1,lncRNA,"novel transcript, antisense to PTPRT"
ENSG00000201271,RNU1-112P,X,72740706,72740869,-1,snRNA,"RNA, U1 small nuclear 112, pseudogene [Source:HGNC Symbol;Acc:HGNC:48454]"
ENSG00000223259,RNA5SP508,X,76655009,76655127,-1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 508 [Source:HGNC Symbol;Acc:HGNC:43408]"
ENSG00000294885,,18,59061746,59070517,-1,lncRNA,novel transcript
ENSG00000199051,MIR361,X,85903636,85903707,-1,miRNA,microRNA 361 [Source:HGNC Symbol;Acc:HGNC:31867]
ENSG00000202410,Y_RNA,X,94178005,94178106,1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000294201,,20,16049596,16158835,-1,lncRNA,"novel transcript, antisense to MACROD2"
ENSG00000267215,,18,59081911,59086554,1,lncRNA,novel transcript
ENSG00000199567,Y_RNA,X,86019608,86019715,1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000206826,RNU6-974P,X,82001220,82001327,-1,snRNA,"RNA, U6 small nuclear 974, pseudogene [Source:HGNC Symbol;Acc:HGNC:47937]"
ENSG00000286546,,20,15884782,15985876,-1,lncRNA,"novel transcript, antisense to MACROD2"
ENSG00000212546,RNU6-995P,X,80936434,80936540,1,snRNA,"RNA, U6 small nuclear 995, pseudogene [Source:HGNC Symbol;Acc:HGNC:47958]"
ENSG00000252810,RNU6-345P,X,101915589,101915695,1,snRNA,"RNA, U6 small nuclear 345, pseudogene [Source:HGNC Symbol;Acc:HGNC:47308]"
ENSG00000212623,RNU6-493P,X,80900757,80900864,1,snRNA,"RNA, U6 small nuclear 493, pseudogene [Source:HGNC Symbol;Acc:HGNC:47456]"
ENSG00000294251,,20,57549655,57552925,-1,lncRNA,novel transcript
ENSG00000222667,RNU6-394P,X,66676258,66676364,-1,snRNA,"RNA, U6 small nuclear 394, pseudogene [Source:HGNC Symbol;Acc:HGNC:47357]"
ENSG00000252296,,X,100100084,100100172,1,snoRNA,
ENSG00000229876,CASC20,20,6446723,6580186,1,lncRNA,cancer susceptibility 20 [Source:HGNC Symbol;Acc:HGNC:49477]
ENSG00000223260,RN7SKP194,X,96410432,96410782,-1,misc_RNA,RN7SK pseudogene 194 [Source:HGNC Symbol;Acc:HGNC:45918]
ENSG00000239008,,X,80857076,80857202,-1,snoRNA,
ENSG00000184900,SUMO3,21,44805617,44818779,-1,protein_coding,small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
ENSG00000201443,RNU6-309P,X,108826764,108826869,1,snRNA,"RNA, U6 small nuclear 309, pseudogene [Source:HGNC Symbol;Acc:HGNC:47272]"
ENSG00000275110,,X,109054542,109054590,1,miRNA,
ENSG00000222122,RNU6-648P,X,115032427,115032533,1,snRNA,"RNA, U6 small nuclear 648, pseudogene [Source:HGNC Symbol;Acc:HGNC:47611]"
ENSG00000271907,SNORA35B,X,115126316,115126444,-1,snoRNA,"small nucleolar RNA, H/ACA box 35B [Source:HGNC Symbol;Acc:HGNC:52202]"
ENSG00000212241,Y_RNA,X,115139030,115139123,-1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000252441,,X,115545637,115545717,1,snoRNA,
ENSG00000237767,LINC01370,20,40004213,40044062,1,lncRNA,long intergenic non-protein coding RNA 1370 [Source:HGNC Symbol;Acc:HGNC:50608]
ENSG00000207515,RNU6-555P,X,90597235,90597340,-1,snRNA,"RNA, U6 small nuclear 555, pseudogene [Source:HGNC Symbol;Acc:HGNC:47518]"
ENSG00000207363,Y_RNA,X,107901145,107901246,-1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000242998,RN7SL379P,X,96023360,96023652,1,misc_RNA,"RNA, 7SL, cytoplasmic 379, pseudogene [Source:HGNC Symbol;Acc:HGNC:46395]"
ENSG00000206752,RNU6-1323P,X,116850839,116850945,-1,snRNA,"RNA, U6 small nuclear 1323, pseudogene [Source:HGNC Symbol;Acc:HGNC:48286]"
ENSG00000207033,RNU6-154P,X,116400848,116400953,-1,snRNA,"RNA, U6 small nuclear 154, pseudogene [Source:HGNC Symbol;Acc:HGNC:47117]"
ENSG00000265456,MIR3672,X,121370972,121371053,1,miRNA,microRNA 3672 [Source:HGNC Symbol;Acc:HGNC:38957]
ENSG00000212321,U3,X,122840426,122840645,1,snoRNA,Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]
ENSG00000295121,,18,59218855,59220062,-1,lncRNA,novel transcript
ENSG00000252930,RNU6-1015P,X,112919132,112919230,1,snRNA,"RNA, U6 small nuclear 1015, pseudogene [Source:HGNC Symbol;Acc:HGNC:47978]"
ENSG00000207100,,X,133152754,133152892,1,snoRNA,
ENSG00000267677,,18,59324359,59386824,1,lncRNA,novel transcript
ENSG00000252163,RN7SKP31,X,138397351,138397628,1,misc_RNA,RN7SK pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:45755]
ENSG00000216060,MIR934,X,136550878,136550960,1,miRNA,microRNA 934 [Source:HGNC Symbol;Acc:HGNC:33677]
ENSG00000207041,RNU6-3P,X,141118030,141118136,-1,snRNA,"RNA, U6 small nuclear 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:34275]"
ENSG00000199878,RN7SKP149,X,143197248,143197591,-1,misc_RNA,RN7SK pseudogene 149 [Source:HGNC Symbol;Acc:HGNC:45873]
ENSG00000201594,RNA5SP517,X,146427456,146427572,-1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 517 [Source:HGNC Symbol;Acc:HGNC:43417]"
ENSG00000132952,USPL1,13,30617693,30660770,1,protein_coding,ubiquitin specific peptidase like 1 [Source:HGNC Symbol;Acc:HGNC:20294]
ENSG00000201000,RNA5SP516,X,142411053,142411171,1,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 516 [Source:HGNC Symbol;Acc:HGNC:43416]"
ENSG00000207866,MIR514A2,X,147281943,147282030,-1,miRNA,microRNA 514a-2 [Source:HGNC Symbol;Acc:HGNC:32149]
ENSG00000207868,MIR514A1,X,147279247,147279344,-1,miRNA,microRNA 514a-1 [Source:HGNC Symbol;Acc:HGNC:32148]
ENSG00000202473,RN7SKP81,X,143090347,143090677,1,misc_RNA,RN7SK pseudogene 81 [Source:HGNC Symbol;Acc:HGNC:45805]
ENSG00000299960,,18,59385982,59409971,-1,lncRNA,novel transcript
ENSG00000221081,MIR320D2,X,140926172,140926219,-1,miRNA,microRNA 320d-2 [Source:HGNC Symbol;Acc:HGNC:35388]
ENSG00000239579,RN7SL325P,X,137595265,137595547,1,misc_RNA,"RNA, 7SL, cytoplasmic 325, pseudogene [Source:HGNC Symbol;Acc:HGNC:46341]"
ENSG00000252219,MIR892C,X,145992750,145992826,-1,miRNA,microRNA 892c [Source:HGNC Symbol;Acc:HGNC:50194]
ENSG00000207867,MIR514A3,X,147284641,147284728,-1,miRNA,microRNA 514a-3 [Source:HGNC Symbol;Acc:HGNC:32150]
ENSG00000216075,MIR890,X,145994275,145994351,-1,miRNA,microRNA 890 [Source:HGNC Symbol;Acc:HGNC:33644]
ENSG00000222114,RNU6-985P,X,137687891,137687994,-1,snRNA,"RNA, U6 small nuclear 985, pseudogene [Source:HGNC Symbol;Acc:HGNC:47948]"
ENSG00000216005,MIR888,X,145994784,145994860,-1,miRNA,microRNA 888 [Source:HGNC Symbol;Acc:HGNC:33648]
ENSG00000215943,MIR892A,X,145996669,145996743,-1,miRNA,microRNA 892a [Source:HGNC Symbol;Acc:HGNC:33639]
ENSG00000216098,MIR892B,X,145997198,145997274,-1,miRNA,microRNA 892b [Source:HGNC Symbol;Acc:HGNC:33649]
ENSG00000216064,MIR891B,X,146001053,146001131,-1,miRNA,microRNA 891b [Source:HGNC Symbol;Acc:HGNC:33645]
ENSG00000202199,RNU1-115P,X,133238657,133238816,-1,snRNA,"RNA, U1 small nuclear 115, pseudogene [Source:HGNC Symbol;Acc:HGNC:48457]"
ENSG00000207641,MIR510,X,147272335,147272408,-1,miRNA,microRNA 510 [Source:HGNC Symbol;Acc:HGNC:32147]
ENSG00000216056,MIR891A,X,146027794,146027872,-1,miRNA,microRNA 891a [Source:HGNC Symbol;Acc:HGNC:33635]
ENSG00000199424,Y_RNA,X,136571705,136571815,-1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000265789,MIR4330,X,151168222,151168326,1,miRNA,microRNA 4330 [Source:HGNC Symbol;Acc:HGNC:38273]
ENSG00000278724,Metazoa_SRP,X,151275509,151275789,1,misc_RNA,Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000299980,,18,59409498,59424171,1,lncRNA,novel transcript
ENSG00000222313,RN7SKP267,X,148822164,148822448,-1,misc_RNA,RN7SK pseudogene 267 [Source:HGNC Symbol;Acc:HGNC:45991]
ENSG00000201912,RN7SKP189,X,145057108,145057437,1,misc_RNA,RN7SK pseudogene 189 [Source:HGNC Symbol;Acc:HGNC:45913]
ENSG00000267000,,18,59459072,59465682,1,lncRNA,"novel transcript, antisense to CCBE1"
ENSG00000216171,MIR513C,X,147189704,147189787,-1,miRNA,microRNA 513c [Source:HGNC Symbol;Acc:HGNC:33934]
ENSG00000207871,MIR513B,X,147199044,147199127,-1,miRNA,microRNA 513b [Source:HGNC Symbol;Acc:HGNC:33935]
ENSG00000207873,MIR513A1,X,147213463,147213591,-1,miRNA,microRNA 513a-1 [Source:HGNC Symbol;Acc:HGNC:32141]
ENSG00000306190,,18,59516635,59522003,1,lncRNA,"novel transcript, antisense to CCBE1"
ENSG00000207984,MIR513A2,X,147225826,147225952,-1,miRNA,microRNA 513a-2 [Source:HGNC Symbol;Acc:HGNC:32142]
ENSG00000207731,MIR506,X,147230720,147230843,-1,miRNA,microRNA 506 [Source:HGNC Symbol;Acc:HGNC:32143]
ENSG00000207969,MIR507,X,147230984,147231077,-1,miRNA,microRNA 507 [Source:HGNC Symbol;Acc:HGNC:32144]
ENSG00000267061,,18,59563709,59569370,1,lncRNA,"novel transcript, antisense to CCBE1"
ENSG00000207589,MIR508,X,147236913,147237027,-1,miRNA,microRNA 508 [Source:HGNC Symbol;Acc:HGNC:32145]
ENSG00000252583,MIR514B,X,147250151,147250230,-1,miRNA,microRNA 514b [Source:HGNC Symbol;Acc:HGNC:38292]
ENSG00000212013,MIR509-2,X,147258760,147258850,-1,miRNA,microRNA 509-2 [Source:HGNC Symbol;Acc:HGNC:33641]
ENSG00000212014,MIR509-3,X,147259652,147259726,-1,miRNA,microRNA 509-3 [Source:HGNC Symbol;Acc:HGNC:33675]
ENSG00000208000,MIR509-1,X,147260532,147260625,-1,miRNA,microRNA 509-1 [Source:HGNC Symbol;Acc:HGNC:32146]
ENSG00000267269,,18,59685820,59690723,1,lncRNA,"novel transcript, antisense to CCBE1"
ENSG00000202051,RNU6-382P,X,147827279,147827384,1,snRNA,"RNA, U6 small nuclear 382, pseudogene [Source:HGNC Symbol;Acc:HGNC:47345]"
ENSG00000237623,NICN2P,X,47273366,47274390,-1,processed_pseudogene,"nicolin 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:18322]"
ENSG00000266158,RN7SL785P,X,47280811,47281063,-1,misc_RNA,"RNA, 7SL, cytoplasmic 785, pseudogene [Source:HGNC Symbol;Acc:HGNC:46801]"
ENSG00000267774,,18,59696459,59698111,1,lncRNA,"novel transcript, antisense to CCBE1"
ENSG00000294263,,20,57546733,57549685,1,lncRNA,novel transcript
ENSG00000203402,,X,47297852,47298721,1,lncRNA,novel transcript
ENSG00000302781,,18,59754014,59769478,1,lncRNA,novel transcript
ENSG00000221459,SNORA11C,X,47388649,47388777,1,snoRNA,"small nucleolar RNA, H/ACA box 11C [Source:HGNC Symbol;Acc:HGNC:33621]"
ENSG00000232009,,X,47389961,47392300,-1,processed_pseudogene,UBX domain containing 2 (UBXD2) pseudogene
ENSG00000290996,DEFB122,20,31421432,31429180,-1,lncRNA,defensin beta 122 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:18102]
ENSG00000226556,NPM1P49,X,47438736,47439774,-1,processed_pseudogene,nucleophosmin 1 pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:45228]
ENSG00000277605,Metazoa_SRP,X,47476822,47477152,-1,misc_RNA,Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000294357,,18,59789503,59790051,-1,lncRNA,novel transcript
ENSG00000283743,,X,47575128,47628742,-1,lncRNA,novel transcript
ENSG00000293275,,18,59821040,59824461,1,lncRNA,novel transcript
ENSG00000224367,OACYLP,18,58996733,59068514,1,transcribed_unitary_pseudogene,"O-acyltransferase like, pseudogene [Source:HGNC Symbol;Acc:HGNC:44362]"
ENSG00000263858,MIR4769,X,47587429,47587505,1,miRNA,microRNA 4769 [Source:HGNC Symbol;Acc:HGNC:41694]
ENSG00000224656,SMSP1,X,47718002,47719099,-1,processed_pseudogene,SMS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54952]
ENSG00000294328,,20,8590513,8594675,-1,lncRNA,"novel transcript, antisense to PLCB1"
ENSG00000229968,,X,47776827,47778697,-1,processed_pseudogene,C2H2 type zinc finger pseudogene
ENSG00000300246,,18,41873505,41901071,-1,lncRNA,novel transcript
ENSG00000225458,,20,41991140,42063969,1,lncRNA,novel transcript
ENSG00000188459,WASF4P,X,47803296,47804789,1,processed_pseudogene,"WASP family member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:20801]"
ENSG00000224401,RPL7P57,X,47840963,47841702,-1,processed_pseudogene,ribosomal protein L7 pseudogene 57 [Source:HGNC Symbol;Acc:HGNC:35901]
ENSG00000224208,ZCRB1P1,X,71314912,71315879,-1,processed_pseudogene,ZCRB1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54987]
ENSG00000173276,ZBTB21,21,41986831,42010387,-1,protein_coding,zinc finger and BTB domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13083]
ENSG00000275975,Metazoa_SRP,X,71368666,71368968,1,misc_RNA,Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000298700,,18,41906928,41908270,-1,lncRNA,novel transcript
ENSG00000294362,,20,22390419,22390940,1,lncRNA,novel transcript
ENSG00000229601,,X,71413834,71414086,-1,processed_pseudogene,pseudogene similar to part of ras-related C3 botulinum toxin substrate
ENSG00000225253,,18,41819053,41819421,1,processed_pseudogene,C15orf40 pseudogene
ENSG00000213018,PABPN1P1,X,71420083,71420514,-1,processed_pseudogene,PABPN1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54988]
ENSG00000276174,,18,42052705,42053030,1,lncRNA,"novel transcript, sense intronic to PIK3C3"
ENSG00000199751,Y_RNA,X,71491066,71491167,-1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000287007,,18,42084262,42115632,-1,lncRNA,novel transcript
ENSG00000215120,SOCS6P1,X,71527814,71530225,-1,processed_pseudogene,SOCS6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54990]
ENSG00000294373,,20,40498723,40499798,1,lncRNA,novel transcript
ENSG00000225321,LINC01427,20,22260320,22284029,-1,lncRNA,long intergenic non-protein coding RNA 1427 [Source:HGNC Symbol;Acc:HGNC:50737]
ENSG00000186810,CXCR3,X,71615916,71618511,-1,protein_coding,C-X-C motif chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:4540]
ENSG00000267088,,18,42089312,42089752,1,processed_pseudogene,"Nucleosome assembly protein 1-like 2, pseudogene"
ENSG00000267724,,18,47105946,47108062,1,lncRNA,"novel transcript, antisense to HDHD2"
ENSG00000215474,SKOR2,18,47206169,47251660,-1,protein_coding,SKI family transcriptional corepressor 2 [Source:HGNC Symbol;Acc:HGNC:32695]
ENSG00000225008,TWF1P2,X,155290360,155291353,-1,processed_pseudogene,twinfilin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:21737]
ENSG00000228986,PHF10P1,X,155292169,155293432,1,processed_pseudogene,PHD finger protein 10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23210]
ENSG00000288946,,20,57156044,57162465,-1,lncRNA,novel transcript
ENSG00000230491,SRD5A2P1,X,155310247,155310490,1,processed_pseudogene,SRD5A2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55160]
ENSG00000221190,MIR1184-2,X,155383100,155383198,-1,miRNA,microRNA 1184-2 [Source:HGNC Symbol;Acc:HGNC:38211]
ENSG00000221603,MIR1184-3,X,155457517,155457615,1,miRNA,microRNA 1184-3 [Source:HGNC Symbol;Acc:HGNC:38389]
ENSG00000277745,H2AB3,X,155459415,155460005,-1,protein_coding,H2A.B variant histone 3 [Source:HGNC Symbol;Acc:HGNC:14455]
ENSG00000294457,,20,57161708,57163775,1,lncRNA,novel transcript
ENSG00000287673,,18,47263507,47283545,1,lncRNA,novel transcript
ENSG00000294467,,20,57716539,57718015,1,lncRNA,novel transcript
ENSG00000237801,AMD1P2,X,155828585,155829576,-1,processed_pseudogene,adenosylmethionine decarboxylase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:460]
ENSG00000237040,DPH3P2,X,155875636,155875885,1,processed_pseudogene,diphthamide biosynthesis 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38719]
ENSG00000278719,MCM8-AS1,20,5990797,6007366,-1,lncRNA,MCM8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51230]
ENSG00000266582,MIR4527,18,47380496,47380565,1,miRNA,microRNA 4527 [Source:HGNC Symbol;Acc:HGNC:41633]
ENSG00000228410,ELOCP24,X,155978992,155979325,-1,processed_pseudogene,elongin C pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:38160]
ENSG00000305870,,18,8312344,8316276,-1,lncRNA,"novel transcript, antisense to PTPRM"
ENSG00000223484,TRPC6P1,X,155985370,155986249,-1,processed_pseudogene,TRPC6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23270]
ENSG00000270726,,X,156004218,156022236,1,lncRNA,novel transcript
ENSG00000266149,,18,8360818,8367300,-1,lncRNA,"novel transcript, antisense to PTPRM"
ENSG00000294501,,20,2626893,2652464,-1,lncRNA,"novel transcript, antisense to TMC2"
ENSG00000227159,DDX11L16,X,156025664,156027877,-1,unprocessed_pseudogene,DEAD/H-box helicase 11 like 16 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37115]
ENSG00000265413,,18,8402847,8405161,1,lncRNA,"novel transcript, sense intronic to PTPRM"
ENSG00000102076,OPN1LW,X,154144243,154159032,1,protein_coding,"opsin 1, long wave sensitive [Source:HGNC Symbol;Acc:HGNC:9936]"
ENSG00000263970,,18,8406761,8406953,-1,lncRNA,"novel transcript, antisense to PTPRM"
ENSG00000237687,LINC00686,20,62694810,62700525,-1,lncRNA,long intergenic non-protein coding RNA 686 [Source:HGNC Symbol;Acc:HGNC:16221]
ENSG00000266613,COP1P1,18,8412129,8414304,1,processed_pseudogene,COP1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31900]
ENSG00000294525,,20,62696018,62700601,1,lncRNA,novel transcript
ENSG00000242985,RN7SL50P,18,8471831,8472128,1,misc_RNA,"RNA, 7SL, cytoplasmic 50, pseudogene [Source:HGNC Symbol;Acc:HGNC:46066]"
ENSG00000294533,,20,48909757,48922412,-1,lncRNA,"novel transcript, antisense to ARFGEF2"
ENSG00000229442,THEMIS3P,18,8486997,8513849,1,unitary_pseudogene,"thymocyte selection associated family member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:49196]"
ENSG00000294546,,20,48921057,48921642,-1,lncRNA,novel transcript
ENSG00000308633,,18,8559847,8563365,-1,lncRNA,novel transcript
ENSG00000203971,,20,57957120,57960176,-1,lncRNA,novel transcript
ENSG00000266708,RAB12-AS1,18,8635179,8636347,-1,lncRNA,RAB12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:58203]
ENSG00000310097,,18,8639793,8655619,1,lncRNA,novel transcript
ENSG00000296523,,18,8686870,8691652,1,lncRNA,novel transcript
ENSG00000160188,RSPH1,21,42472486,42496366,-1,protein_coding,radial spoke head component 1 [Source:HGNC Symbol;Acc:HGNC:12371]
ENSG00000234265,LINC01723,20,12935912,13008417,1,lncRNA,long intergenic non-protein coding RNA 1723 [Source:HGNC Symbol;Acc:HGNC:52511]
ENSG00000263935,TOMM20P3,18,8688022,8688410,-1,processed_pseudogene,TOMM20 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:50520]
ENSG00000265962,GACAT2,18,8695856,8707721,-1,lncRNA,gastric cancer associated transcript 2 [Source:HGNC Symbol;Acc:HGNC:50516]
ENSG00000252319,Y_RNA,18,8720034,8720132,-1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000272788,,18,8801656,8802305,1,lncRNA,"novel transcript, sense intronic to SOGA2"
ENSG00000287719,,18,8913999,8919414,1,lncRNA,novel transcript
ENSG00000304263,,18,8934272,8934987,-1,lncRNA,novel transcript
ENSG00000305251,,18,8948897,8958758,1,lncRNA,novel transcript
ENSG00000136108,CKAP2,13,52455429,52476630,1,protein_coding,cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]
ENSG00000268221,OPN1MW,X,154182596,154196861,1,protein_coding,"opsin 1, medium wave sensitive [Source:HGNC Symbol;Acc:HGNC:4206]"
ENSG00000305257,,18,8951476,8959743,-1,lncRNA,novel transcript
ENSG00000265399,,18,3190397,3247277,1,lncRNA,"novel transcript, antisense to MYOM1"
ENSG00000272688,,18,3232587,3248172,-1,lncRNA,novel transcript
ENSG00000264235,MYL12-AS1,18,3255429,3262261,-1,lncRNA,MYL12A and MYL12B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55331]
ENSG00000274962,TEX28P1,X,154196471,154213487,-1,unprocessed_pseudogene,TEX28 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33356]
ENSG00000277009,TEX28P3,X,154233615,154251288,-1,unprocessed_pseudogene,TEX28 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:55924]
ENSG00000269931,,20,12934875,12937135,-1,lncRNA,novel transcript
ENSG00000207165,SNORA70,X,154400281,154400415,1,snoRNA,"small nucleolar RNA, H/ACA box 70 [Source:HGNC Symbol;Acc:HGNC:10231]"
